article_id,ent_span,main_role,fine_grained_roles,max_main_role,avg_main_role,max_fg_role,avg_fg_role
PT_73.txt,Moscovo,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_63.txt,Volodymyr Zelensky,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_111.txt,Robert-Jan,Innocent,Victim,Innocent,Innocent,Victim,Victim
PT_329.txt,Rio Grande do Sul,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_351.txt,Marina Silva,Protagonist,Guardian,Innocent,Innocent,Victim,Victim
PT_378.txt,Itália,Antagonist,Bigot,Antagonist,Antagonist,Terrorist,Terrorist
PT_28.txt,Estados Unidos,Antagonist,Corrupt,Innocent,Innocent,Exploited,Exploited
PT_41.txt,Suécia,Innocent,Victim,Innocent,Innocent,Exploited,Exploited
PT_363.txt,Rússia,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_365.txt,EUA,Antagonist,Saboteur,Innocent,Innocent,Forgotten,Forgotten
PT_137.txt,Trump,Innocent,Victim,Protagonist,Protagonist,Rebel,Rebel
PT_70.txt,Dmitry Peskov,Protagonist,Peacemaker,Antagonist,Antagonist,Tyrant,Tyrant
PT_251.txt,Ucrânia,Protagonist,Peacemaker,Innocent,Innocent,Forgotten,Forgotten
PT_07.txt,Ocidente,Antagonist,Foreign Adversary,Antagonist,Antagonist,Saboteur,Saboteur
PT_10.txt,Gitanas Nauseda,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_366.txt,Kiev,Antagonist,Terrorist,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_271.txt,Biden,Antagonist,Instigator,Antagonist,Antagonist,Terrorist,Terrorist
PT_342.txt,Kiev,Antagonist,Bigot,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_146.txt,Rio de Janeiro,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_399.txt,Governo,Antagonist,Corrupt,Protagonist,Protagonist,Rebel,Rebel
PT_242.txt,Rússia,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_71.txt,Rússia,Protagonist,Guardian,Innocent,Innocent,Forgotten,Forgotten
PT_388.txt,Governo,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_54.txt,Kiev,Antagonist,Terrorist,Innocent,Innocent,Victim,Victim
PT_10.txt,Ucrânia,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_354.txt,Forças Armadas,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_99.txt,Medvedev,Protagonist,Guardian,Innocent,Innocent,Forgotten,Forgotten
PT_26.txt,Moscovo,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_313.txt,Missouri,Innocent,Victim,Antagonist,Antagonist,Instigator,Instigator
PT_353.txt,Kiev,Antagonist,Tyrant,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_107.txt,Ucrânia,Innocent,Victim,Antagonist,Antagonist,Terrorist,Terrorist
PT_107.txt,Rússia,Antagonist,Conspirator,Antagonist,Antagonist,Terrorist,Terrorist
PT_43.txt,Ucrânia,Antagonist,Foreign Adversary,Innocent,Innocent,Forgotten,Forgotten
PT_290.txt,Rio Grande do Sul,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_293.txt,Ocidente,Antagonist,"Conspirator, Foreign Adversary",Antagonist,Antagonist,Terrorist,Terrorist
PT_50.txt,Ucrânia,Innocent,Exploited,Antagonist,Antagonist,Corrupt,Corrupt
PT_360.txt,Lugansk,Innocent,Victim,Antagonist,Antagonist,Terrorist,Terrorist
PT_246.txt,Ucrânia,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_34.txt,Rússia,Protagonist,Peacemaker,Antagonist,Antagonist,Conspirator,Conspirator
PT_51.txt,Hannah Cloke,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_12.txt,Azov,Antagonist,"Conspirator, Terrorist",Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_141.txt,Brasil,Innocent,Victim,Antagonist,Antagonist,Instigator,Instigator
PT_274.txt,Belgorod,Innocent,Victim,Innocent,Innocent,Exploited,Exploited
PT_293.txt,Kiev,Antagonist,Foreign Adversary,Antagonist,Antagonist,Terrorist,Terrorist
PT_180.txt,Amazónia,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_289.txt,Rússia,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_27.txt,Ocidente,Antagonist,Instigator,Innocent,Innocent,Forgotten,Forgotten
PT_337.txt,Brasil,Protagonist,Virtuous,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_357.txt,Moscovo,Protagonist,Guardian,Innocent,Innocent,Forgotten,Forgotten
PT_200.txt,Jefferson Gonzalez,Protagonist,Guardian,Innocent,Innocent,Exploited,Exploited
PT_227.txt,Ocidente,Antagonist,Instigator,Antagonist,Antagonist,Traitor,Traitor
PT_110.txt,Igor Girkin,Antagonist,Terrorist,Innocent,Innocent,Forgotten,Forgotten
PT_183.txt,Anja Windl,Protagonist,Rebel,Antagonist,Antagonist,Terrorist,Terrorist
PT_329.txt,Marrocos,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_147.txt,Amnistia Internacional,Protagonist,Virtuous,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_242.txt,COI,Antagonist,Bigot,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_164.txt,Emmanuel Macron,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_395.txt,Montenegro,Antagonist,Incompetent,Innocent,Innocent,Victim,Victim
PT_164.txt,Hugo Clément,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_384.txt,Ocidente,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_395.txt,Luis Montenegro,Antagonist,Corrupt,Innocent,Innocent,Victim,Victim
PT_132.txt,Rússia,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_386.txt,Zelensky,Antagonist,"Incompetent, Instigator",Antagonist,Antagonist,Corrupt,Corrupt
PT_09.txt,Ocidente,Antagonist,Foreign Adversary,Innocent,Innocent,Exploited,Exploited
PT_329.txt,Maceió,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_278.txt,Rússia,Innocent,Victim,Antagonist,Antagonist,Traitor,Traitor
PT_CC_426.txt,Greta,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_157.txt,Reino Unido,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_37.txt,Putin,Protagonist,Guardian,Innocent,Innocent,Victim,Victim
PT_CC_421.txt,Merkel,Antagonist,Incompetent,Antagonist,Antagonist,Traitor,Traitor
PT_318.txt,Pantanal,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_380.txt,Azov,Antagonist,Terrorist,Antagonist,Antagonist,Terrorist,Terrorist
PT_379.txt,Azov,Antagonist,Terrorist,Antagonist,Antagonist,Traitor,Traitor
PT_113.txt,Moscovo,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_231.txt,Tenerife,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_109.txt,Putin,Protagonist,Virtuous,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_112.txt,Vladimir Putin,Protagonist,Guardian,Innocent,Innocent,Forgotten,Forgotten
PT_337.txt,Marina,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_337.txt,Amazónia,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_192.txt,Amazonas,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_246.txt,Volodimir Zelensky,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_21.txt,NATO,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_12.txt,Washington,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_345.txt,EUA,Antagonist,Saboteur,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_110.txt,Ucrânia,Innocent,Scapegoat,Innocent,Innocent,Forgotten,Forgotten
PT_132.txt,Ucrânia,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_124.txt,Kuleba,Protagonist,Virtuous,Innocent,Innocent,Victim,Victim
PT_196.txt,Amazónia,Innocent,"Exploited, Victim",Protagonist,Protagonist,Virtuous,Virtuous
PT_164.txt,Japão,Antagonist,"Deceiver, Corrupt",Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_248.txt,Chasiv Yar,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_32.txt,Donetsk,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_357.txt,EUA,Antagonist,Incompetent,Innocent,Innocent,Forgotten,Forgotten
PT_30.txt,William Jones,Protagonist,Virtuous,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_293.txt,Putin,Antagonist,Foreign Adversary,Antagonist,Antagonist,Terrorist,Terrorist
PT_123.txt,Zelensky,Antagonist,Tyrant,Antagonist,Antagonist,Tyrant,Tyrant
PT_360.txt,Forward Observations Group,Antagonist,Conspirator,Antagonist,Antagonist,Terrorist,Terrorist
PT_14.txt,Vladimir Putin,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_124.txt,Rússia,Antagonist,Foreign Adversary,Innocent,Innocent,Victim,Victim
PT_128.txt,Zelensky,Antagonist,Deceiver,Protagonist,Protagonist,Underdog,Underdog
PT_120.txt,NATO,Antagonist,Corrupt,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_279.txt,Kiev,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_109.txt,Ocidente,Antagonist,Instigator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_22.txt,Joe Biden,Antagonist,Saboteur,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_17.txt,Londres,Antagonist,Instigator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_141.txt,China,Innocent,Victim,Antagonist,Antagonist,Instigator,Instigator
PT_197.txt,Amazónia,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_133.txt,Budapeste,Innocent,Forgotten,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_76.txt,Volodymyr Zelenskyy,Protagonist,Virtuous,Innocent,Innocent,Forgotten,Forgotten
PT_276.txt,Forças Armadas,Protagonist,Guardian,Protagonist,Protagonist,Guardian,Guardian
PT_260.txt,Zelensky,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_74.txt,Pokrovsk,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_14.txt,Kiev,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_372.txt,Zelensky,Antagonist,Incompetent,Antagonist,Antagonist,Corrupt,Corrupt
PT_31.txt,Ucrânia,Antagonist,Foreign Adversary,Innocent,Innocent,Forgotten,Forgotten
PT_16.txt,Emmanuel Macron,Antagonist,Foreign Adversary,Innocent,Innocent,Victim,Victim
PT_08.txt,Estados Unidos,Antagonist,Corrupt,Protagonist,Protagonist,Underdog,Underdog
PT_35.txt,Sergei Lavrov,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_112.txt,Kremlin,Protagonist,Guardian,Innocent,Innocent,Forgotten,Forgotten
PT_19.txt,Rússia,Innocent,Scapegoat,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_187.txt,Thais Yutori,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_135.txt,Europa Ocidental,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_252.txt,Donald Trump,Protagonist,Peacemaker,Innocent,Innocent,Forgotten,Forgotten
PT_372.txt,Ocidente,Antagonist,Traitor,Antagonist,Antagonist,Corrupt,Corrupt
PT_316.txt,Amazónia,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_141.txt,Golfo Pérsico,Innocent,Victim,Antagonist,Antagonist,Instigator,Instigator
PT_251.txt,China,Antagonist,Deceiver,Innocent,Innocent,Forgotten,Forgotten
PT_164.txt,Japão,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_236.txt,Volodymyr Zelensky,Protagonist,Peacemaker,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_139.txt,Centros de Controlo e Prevenção de Doenças,Protagonist,Guardian,Innocent,Innocent,Exploited,Exploited
PT_360.txt,Dean Corporation,Antagonist,Conspirator,Antagonist,Antagonist,Terrorist,Terrorist
PT_315.txt,Brasil,Innocent,Victim,Innocent,Innocent,Victim,Victim
PT_263.txt,Kiev,Antagonist,Conspirator,Antagonist,Antagonist,Terrorist,Terrorist
PT_09.txt,NATO,Antagonist,Foreign Adversary,Innocent,Innocent,Exploited,Exploited
PT_139.txt,Granada Romero Ruiz,Innocent,Victim,Innocent,Innocent,Exploited,Exploited
PT_243.txt,China,Protagonist,Virtuous,Innocent,Innocent,Forgotten,Forgotten
PT_198.txt,Al Gore,Protagonist,Virtuous,Innocent,Innocent,Exploited,Exploited
PT_32.txt,Ucrânia,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_27.txt,Moscovo,Protagonist,Peacemaker,Innocent,Innocent,Forgotten,Forgotten
PT_118.txt,Grécia,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_105.txt,União Europeia,Protagonist,Virtuous,Innocent,Innocent,Exploited,Exploited
PT_17.txt,Ocidente,Antagonist,Deceiver,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_169.txt,Javier Milei,Antagonist,Instigator,Antagonist,Antagonist,Corrupt,Corrupt
PT_30.txt,Estados Unidos,Antagonist,Corrupt,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_293.txt,Kiev,Antagonist,Instigator,Antagonist,Antagonist,Terrorist,Terrorist
PT_365.txt,NATO,Antagonist,Saboteur,Innocent,Innocent,Forgotten,Forgotten
PT_384.txt,NATO,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_81.txt,Zelensky,Antagonist,Conspirator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_133.txt,Kiev,Antagonist,Instigator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_378.txt,Kiev,Antagonist,Terrorist,Antagonist,Antagonist,Terrorist,Terrorist
PT_355.txt,Rússia,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_358.txt,Kiev,Antagonist,Conspirator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_319.txt,Pantanal,Innocent,Victim,Innocent,Innocent,Exploited,Exploited
PT_15.txt,Ocidente,Antagonist,Deceiver,Antagonist,Antagonist,Terrorist,Terrorist
PT_81.txt,UE,Antagonist,Deceiver,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_03.txt,Polónia,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_119.txt,Estados Unidos da América,Antagonist,Instigator,Innocent,Innocent,Exploited,Exploited
PT_326.txt,Bengala Ocidental,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_125.txt,Moscovo,Protagonist,Rebel,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_50.txt,Kiev,Innocent,Exploited,Antagonist,Antagonist,Corrupt,Corrupt
PT_81.txt,ONU,Antagonist,Deceiver,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_05.txt,EUA,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_146.txt,Fiji,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_108.txt,Ucrânia,Innocent,Victim,Antagonist,Antagonist,Corrupt,Corrupt
PT_292.txt,Ucrânia,Antagonist,"Saboteur, Terrorist",Antagonist,Antagonist,Saboteur,Saboteur
PT_CC_422.txt,Greta Thunberg,Antagonist,Instigator,Protagonist,Protagonist,Rebel,Rebel
PT_URW_414.txt,Putin,Protagonist,Peacemaker,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_19.txt,Ekaterina Altabayeva,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_95.txt,Biden,Antagonist,Incompetent,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_258.txt,Moscovo,Protagonist,Rebel,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_378.txt,Casa Pound,Antagonist,Bigot,Antagonist,Antagonist,Terrorist,Terrorist
PT_19.txt,Ucrânia,Antagonist,Deceiver,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_263.txt,Ucrânia,Antagonist,Terrorist,Antagonist,Antagonist,Terrorist,Terrorist
PT_362.txt,Exército russo,Protagonist,"Virtuous, Guardian",Antagonist,Antagonist,Terrorist,Terrorist
PT_19.txt,Donetsk,Antagonist,Terrorist,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_105.txt,Ucrânia,Innocent,Victim,Innocent,Innocent,Exploited,Exploited
PT_355.txt,EUA,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_169.txt,Javier Milei,Protagonist,Virtuous,Antagonist,Antagonist,Corrupt,Corrupt
PT_67.txt,Ucrânia,Antagonist,Foreign Adversary,Innocent,Innocent,Forgotten,Forgotten
PT_298.txt,Ucrânia,Antagonist,Conspirator,Antagonist,Antagonist,Conspirator,Conspirator
PT_360.txt,Hyperion Services,Antagonist,Conspirator,Antagonist,Antagonist,Terrorist,Terrorist
PT_35.txt,Vladimir Putin,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_CC_406.txt,Greta Thunberg,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_43.txt,Rússia,Protagonist,Rebel,Innocent,Innocent,Forgotten,Forgotten
PT_111.txt,Moscovo,Antagonist,Instigator,Innocent,Innocent,Victim,Victim
PT_394.txt,Valência,Innocent,Victim,Innocent,Innocent,Victim,Victim
PT_385.txt,NATO,Antagonist,Deceiver,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_08.txt,EUA,Antagonist,Deceiver,Protagonist,Protagonist,Underdog,Underdog
PT_11.txt,Rússia,Protagonist,Guardian,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_134.txt,América do Sul,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_183.txt,Última Geração,Antagonist,Instigator,Antagonist,Antagonist,Terrorist,Terrorist
PT_369.txt,Kiev,Antagonist,"Bigot, Terrorist, Tyrant",Antagonist,Antagonist,Terrorist,Terrorist
PT_360.txt,Rússia,Protagonist,Guardian,Antagonist,Antagonist,Terrorist,Terrorist
PT_20.txt,Estados Unidos,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_99.txt,Ucrânia,Antagonist,Foreign Adversary,Innocent,Innocent,Forgotten,Forgotten
PT_02.txt,Washington,Antagonist,Deceiver,Antagonist,Antagonist,Terrorist,Terrorist
PT_45.txt,Ocidente,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_143.txt,Climáximo,Protagonist,Virtuous,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_76.txt,Rússia,Antagonist,Foreign Adversary,Innocent,Innocent,Forgotten,Forgotten
PT_279.txt,EUA,Antagonist,Conspirator,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_34.txt,Zelensky,Innocent,Victim,Antagonist,Antagonist,Conspirator,Conspirator
PT_URW_410.txt,Ocidente,Antagonist,Foreign Adversary,Antagonist,Antagonist,Deceiver,Deceiver
PT_19.txt,Ucrânia,Antagonist,Deceiver,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_300.txt,Ucrânia,Antagonist,Foreign Adversary,Antagonist,Antagonist,Traitor,Traitor
PT_35.txt,NATO,Antagonist,Foreign Adversary,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_145.txt,Grécia,Innocent,Victim,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_360.txt,Partido Nacional Democrático da Alemanha,Antagonist,Bigot,Antagonist,Antagonist,Terrorist,Terrorist
PT_39.txt,Ocidente,Antagonist,Corrupt,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_18.txt,Rússia,Protagonist,Guardian,Innocent,Innocent,Forgotten,Forgotten
PT_344.txt,Coreia do Norte,Innocent,Scapegoat,Innocent,Innocent,Victim,Victim
PT_18.txt,Kiev,Antagonist,Foreign Adversary,Innocent,Innocent,Forgotten,Forgotten
PT_357.txt,EUA,Antagonist,Conspirator,Innocent,Innocent,Forgotten,Forgotten
PT_180.txt,ONU,Antagonist,Corrupt,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_33.txt,Forças Armadas da Ucrânia,Antagonist,Terrorist,Antagonist,Antagonist,Terrorist,Terrorist
PT_383.txt,NATO,Antagonist,Conspirator,Innocent,Innocent,Forgotten,Forgotten
PT_243.txt,Rússia,Antagonist,Foreign Adversary,Innocent,Innocent,Forgotten,Forgotten
PT_298.txt,Estados Unidos,Protagonist,Peacemaker,Antagonist,Antagonist,Conspirator,Conspirator
PT_19.txt,Rússia,Protagonist,Virtuous,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_349.txt,Europa,Antagonist,Deceiver,Antagonist,Antagonist,Corrupt,Corrupt
PT_293.txt,Rússia,Antagonist,Foreign Adversary,Antagonist,Antagonist,Terrorist,Terrorist
PT_135.txt,Rússia,Innocent,Victim,Innocent,Innocent,Forgotten,Forgotten
PT_127.txt,Hungria,Innocent,Victim,Protagonist,Protagonist,Guardian,Guardian
PT_36.txt,Moscovo,Protagonist,Peacemaker,Antagonist,Antagonist,Foreign Adversary,Foreign Adversary
PT_263.txt,Ocidente,Antagonist,Foreign Adversary,Antagonist,Antagonist,Terrorist,Terrorist
PT_62.txt,Manuel Pires da Rocha,Protagonist,Virtuous,Antagonist,Antagonist,Spy,Spy
